v_products_model,v_manufacturers_name,v_manufactures_code,v_products_image,v_products_price,v_rrp,v_web_price,v_rate_1,v_rate_2,v_rate_3,v_show_price,v_multi_quantity,v_multi_price,v_trade_multi_quantity,v_trade_multi_price,v_box_quantity,v_status,v_products_name_1,v_products_description_1,v_categories_name_1,v_product_style,v_product_finish,v_product_material,v_product_colour,v_products_weight,v_lumens,v_colour_temp,v_energy_class,v_cri,v_hours,v_bulbs_qty,v_bulbs_watage,v_bulb_type,v_bulb_cap,v_bulbs_inc,v_ip_rating,v_bulbs_s1,v_info,v_product_length,v_dimensions_width,v_dimensions_height,v_product_dia,v_dimensions_depth,v_product_min_drop,v_product_max_drop,v_xsell,v_product_voltage,v_product_guarantee,v_product_saftey_class,v_product_transformer,v_product_driver,v_product_cut_out,v_product_recess,v_product_surface_temp,v_product_tilt,v_product_cable,v_product_options,v_product_nonreturnable,v_product_carrage,v_product_statements,v_product_variant,v_priortity,v_family_caption,v_common_images,v_sale_price,v_now_price,EOREOR,,,
O11 14650,Oaks,OA 176/2SN,products/OA 176-2SN,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"Wall Light, Cast Brass with Satin Nickel finish and lead crystal decorations","Wall Light, Cast Brass with Satin Nickel finish and lead crystal decorations",150,1,4,8,7,,0,0,0,0,,2,60,Candle,BC,,0,2 x 60w BC Candle,0,,270,330,,120,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 176-2SN,Y
O11 14651,Oaks,OA 176/3SN,products/OA 176-3SN,345.00,,345.00,345.00,276.00,276.00,CD,0,0,,,,1,"3 Light, Cast Brass with Satin Nickel finish and lead crystal decorations","3 Light, Cast Brass with Satin Nickel finish and lead crystal decorations",19,1,4,8,7,,0,0,0,0,,3,60,Candle,BC,,0,3 x 60w BC Candle,0,,,400,440,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 176-3SN,Y
O11 14652,Oaks,OA 176/5SN,products/OA 176-5SN,450.00,,450.00,450.00,360.00,360.00,CD,0,0,,,,1,"5 Light, Cast Brass with Satin Nickel finish and lead crystal decorations","5 Light, Cast Brass with Satin Nickel finish and lead crystal decorations",19,1,4,8,7,,0,0,0,0,,5,60,Candle,BC,,0,5 x 60w BC Candle,0,,,400,440,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 176-5SN,Y
O11 14653,Oaks,OA 176/6SN,products/OA 176-6SN,648.00,,648.00,648.00,518.40,518.40,CD,0,0,,,,1,"6 Light, Cast Brass with Satin Nickel finish and lead crystal decorations","6 Light, Cast Brass with Satin Nickel finish and lead crystal decorations",19,1,4,8,7,,0,0,0,0,,6,60,Candle,BC,,0,6 x 60w BC Candle,0,,,450,620,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 176-6SN,Y
O11 14654,Oaks,OA 176/6+3SN,products/OA 176-6-3SN,900.00,,900.00,900.00,720.00,720.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Satin Nickel finish and lead crystal decorations","6+3 Light, Cast Brass with Satin Nickel finish and lead crystal decorations",19,1,4,8,7,,0,0,0,0,,9,60,Candle,BC,,0,9 x 60w BC Candle,0,,,570,620,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 176-6-3SN,Y
O11 14950,Oaks,OA 177/1AB,products/OA 177-1AB,32.00,,32.00,32.00,25.60,25.60,CD,0,0,,,,1,Surface GU10 Downlight Antique Brass,Surface GU10 Downlight Antique Brass,181,2,4,8,1,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,,,130,80,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 177-1AB,Y
O11 14951,Oaks,OA 177/1AC,products/OA 177-1AC,32.00,,32.00,32.00,25.60,25.60,CD,0,0,,,,1,Surface GU10 Downlight Antique Chrome,Surface GU10 Downlight Antique Chrome,181,2,4,8,21,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,,,130,80,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 177-1AC,Y
O11 14952,Oaks,OA 177/1CH,products/OA 177-1CH,32.00,,32.00,32.00,25.60,25.60,CD,0,0,,,,1,Surface GU10 Downlight Chrome,Surface GU10 Downlight Chrome,181,2,4,8,7,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,,,130,80,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 177-1CH,Y
O11 14953,Oaks,OA 177/1WH,products/OA 177-1WH,32.00,,32.00,32.00,25.60,25.60,CD,0,0,,,,1,Surface GU10 Downlight White,Surface GU10 Downlight White,181,2,4,8,23,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,,,130,80,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 177-1WH,Y
O11 15550,Oaks,OA 1857/2AB,products/OA 1857-2AB,52.00,,52.00,52.00,41.60,41.60,CD,0,0,,,,1,"Decorative Wall Light, Switched, Antique Brass","Decorative Wall Light, Switched, Antique Brass. *Available in Antique Brass or Mirror Black finish **",151,2,4,8,1,,0,0,0,0,,2,40,Mains,G9,1,0,2 x 40w G9 Mains,0,,282,145,,130,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-2AB,Y
O11 15551,Oaks,OA 1857/2MB,products/OA 1857-2MB,52.00,,52.00,52.00,41.60,41.60,CD,0,0,,,,1,"Decorative Wall Light, Switched, Mirror Black","Decorative Wall Light, Switched, Mirror Black. *Available in Antique Brass or Mirror Black finish **",151,2,4,8,3,,0,0,0,0,,2,40,Mains,G9,1,0,2 x 40w G9 Mains,0,,282,145,,130,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-2MB,Y
O11 15552,Oaks,OA 1857/2WH,products/OA 1857-2WH,52.00,,52.00,52.00,41.60,41.60,CD,0,0,,,,1,"Decorative Wall Light, Switched, Mirror Black","Decorative Wall Light, Switched, Mirror Black. *Available in Antique Brass or Mirror Black finish **",151,2,4,8,23,,0,0,0,0,,2,40,Mains,G9,1,0,2 x 40w G9 Mains,0,,282,145,,130,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-2WH,Y
O11 15553,Oaks,OA 1857/3AB,products/OA 1857-3AB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"Decorative 3 Light Hanging / Semi-flush, Antique Brass","Decorative 3 Light Hanging / Semi-flush, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,1,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,300,360,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-3AB,Y
O11 15554,Oaks,OA 1857/3MB,products/OA 1857-3MB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"Decorative 3 Light Hanging / Semi-flush, Mirror Black","Decorative 3 Light Hanging / Semi-flush, Mirror Black. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,3,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,300,360,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 1857-3MB,Y
O11 15555,Oaks,OA 1857/3WH,products/OA 1857-3WH,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"Decorative 3 Light Hanging / Semi-flush, Antique Brass","Decorative 3 Light Hanging / Semi-flush, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,23,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,300,360,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-3WH,Y
O11 15556,Oaks,OA 1857/5AB,products/OA 1857-5AB,159.00,,159.00,159.00,127.20,127.20,CD,0,0,,,,1,"Decorative 5 Light Hanging / Semi-flush, Antique Brass","Decorative 5 Light Hanging / Semi-flush, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,1,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,300,430,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 1857-5AB,Y
O11 15557,Oaks,OA 1857/5MB,products/OA 1857-5MB,159.00,,159.00,159.00,127.20,127.20,CD,0,0,,,,1,"Decorative 5 Light Hanging / Semi-flush, Mirror Black","Decorative 5 Light Hanging / Semi-flush, Mirror Black. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,3,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,300,430,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857-5MB,Y
O11 15558,Oaks,OA 1857/5WH,products/OA 1857-5WH,159.00,,159.00,159.00,127.20,127.20,CD,0,0,,,,1,"Decorative 5 Light Hanging / Semi-flush, Antique Brass","Decorative 5 Light Hanging / Semi-flush, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,23,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,300,430,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 1857-5WH,Y
O11 15559,Oaks,OA 1857 TLAB,products/OA 1857 TLAB,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Table Lamp Antique Brass,"Table Lamp Antique Brass. Shown with 12"" Shade (shade separate). *Available in Antique Brass or Mirror Black finish **",182,2,4,8,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,350,125,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857 TLAB,Y
O11 1555A,Oaks,OA 1857 TLMB,products/OA 1857 TLMB,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Table Lamp Mirror Black,"Table Lamp Mirror Black. Shown with 12"" Shade (shade separate). *Available in Antique Brass or Mirror Black finish **",182,2,4,8,3,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,350,125,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1857 TLMB,Y
O11 16300,Oaks,OA 1912/1CH,products/OA 1912-1CH,35.00,,35.00,35.00,28.00,28.00,CD,0,0,,,,1,Chrome Wall Light,Chrome Wall Light *Available in Chrome or Antique Brass **,151,2,,8,7,,0,0,0,0,,1,40,Mains,G9,1,0,1 x 40w G9 Mains,0,,,170,110,195,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1912-1CH,Y
O11 16301,Oaks,OA 1912/3CH,products/OA 1912-3CH,132.00,,132.00,132.00,105.60,105.60,CD,0,0,,,,1,3 Light Semi Flush Chrome,3 Light Semi Flush Chrome *Available in Chrome or Antique Brass **,178,2,,8,7,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,210,390,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1912-3CH,Y
O11 16302,Oaks,OA 1912/5CH,products/OA 1912-5CH,192.00,,192.00,192.00,153.60,153.60,CD,0,0,,,,1,5 Light Semi Flush Chrome,5 Light Semi Flush Chrome *Available in Chrome or Antique Brass **,178,2,,8,7,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,235,470,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 1912-5CH,Y
O11 16303,Oaks,OA 1912/1AB,products/OA 1912-1AB,35.00,,35.00,35.00,28.00,28.00,CD,0,0,,,,1,Antique Brass Wall Light,Antique Brass Wall Light *Available in Chrome or Antique Brass **,151,2,,8,1,,0,0,0,0,,1,40,Mains,G9,1,0,1 x 40w G9 Mains,0,,,170,110,195,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 1912-1AB,Y
O11 16304,Oaks,OA 1912/3AB,products/OA 1912-3AB,132.00,,132.00,132.00,105.60,105.60,CD,0,0,,,,1,3 Light Semi Flush Antique Brass,3 Light Semi Flush Antique Brass *Available in Chrome or Antique Brass **,178,2,,8,1,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,210,390,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 1912-3AB,Y
